symbol,Industry,avg200603,avg200604,avg200605,avg200606,avg200607,avg200608,avg200609,avg200610,avg200611,avg200612,avg200701,avg200702,avg200703,avg200704,avg200705,avg200706,avg200707,avg200708,avg200709,avg200710,avg200711,avg200712,avg200801,avg200802,avg200803,avg200804,avg200805,avg200806,avg200807,avg200808,avg200809,avg200810,avg200811,avg200812,avg200901,avg200902,avg200903,avg200904,avg200905,avg200906,avg200907,avg200908,avg200909,avg200910,avg200911,avg200912,avg201001,avg201002,avg201003,avg201004,avg201005,avg201006,avg201007,avg201008,avg201009,avg201010,avg201011,avg201012,avg201101,avg201102,avg201103,avg201104,avg201105,avg201106,avg201107,avg201108,avg201109,avg201110,avg201111,avg201112,avg201201,avg201202,avg201203,avg201204,avg201205,avg201206,avg201207,avg201208,avg201209,avg201210,avg201211,avg201212,avg201301,avg201302,avg201303,avg201304,avg201305,avg201306,avg201307,avg201308,avg201309,avg201310,avg201311,avg201312,avg201401,avg201402,avg201403,avg201404,avg201405,avg201406,avg201407,avg201408,avg201409,avg201410,avg201411,avg201412,avg201501,avg201502,avg201503,avg201504,avg201505,avg201506,avg201507,avg201508,avg201509,avg201510,avg201511,avg201512,avg201601,avg201602
HBAN,Financials,0.008083055,-0.006172388,-0.02489443,0.010607683,0.025683456,-0.014826498,0.00670432,0.016252039,-0.00368703,-0.011072551,-0.022233,-0.006448987,-0.040549924,0.011853305,0.008076266,0.023342135,-0.152995016,-0.096588473,0.000949853,0.044946768,-0.118016321,-0.053817337,-0.095622832,-0.111271762,-0.103104396,-0.159251998,-0.048987777,-0.337741338,0.231985802,0.03677587,0.11287925,0.136969742,-0.157894128,0.011829551,-0.632652977,-0.466665149,0.158646199,0.689031811,0.409894368,0.024430394,-0.033335372,0.088727915,0.060635456,-0.191897621,-0.012887655,-0.054165027,0.296497543,-0.008247061,0.109044336,0.233577152,-0.097952891,-0.085524536,0.113760539,-0.142394739,0.04776767,-0.010472463,0.033569245,0.154269743,0.041667553,-0.064384225,-0.030564169,-0.002935867,-0.032305392,0.001593119,-0.073393356,-0.18078118,-0.034153186,0.088050301,0.052103839,0.057786687,0.021429564,0.017392105,0.100432618,0.034054482,-0.023916696,0.00815162,-0.029687723,0.054312158,0.054702462,-0.083214711,-0.03588143,0.039099175,0.054634193,0.005713749,0.068579442,-0.031080428,0.085314449,0.026113951,0.075471698,-0.041860465,-0.008403361,0.060240964,0.032657658,0.052344602,-0.055208333,0.05654102,0.049473684,-0.085828343,0.009803922,0.028017241,0.027196653,0.006134969,-0.016177958,0.018499486,0.016080402,0.040553907,-0.054716981,0.084241824,0.012832264,-0.015412511,0.015510949,0.014349776,0.020104895,-0.067521368,-0.009345794,0.032956685,0.058876812,-0.058723404,-0.20260223,0.022196262
HCN,Financials,0.043289802,-0.067774024,-0.027323079,0.022846595,0.055303912,0.100856359,0.004016201,0.065394049,0.012829262,0.034381143,0.095423034,-0.043108101,-0.022761973,0.030526649,-0.019798877,-0.080361987,-0.093477283,0.132254146,0.109515452,0.012817726,0.019381311,-0.008224601,-0.02899048,-0.04197685,0.10017066,0.073226483,-0.000207248,-0.078118161,0.189365517,0.039905198,0.026999517,-0.160059189,-0.137940794,0.128506222,-0.111770675,-0.165119713,0.027880494,0.132198981,0.028118369,-0.015888655,0.176436828,0.074887468,0.024077939,0.066602868,0.018307582,-0.007155527,-0.034370066,-0.004499304,0.062542498,-0.010133288,-0.031256405,-0.017286331,0.078769608,0.015888319,0.021369634,0.07373808,-0.084022236,0.072973927,0.021029069,0.071835376,0.022611546,0.019713219,-0.003463922,-0.011123297,0.00762574,0.018148083,-0.082793369,0.131703067,-7.60E-05,0.090600227,0.036587483,-0.038773068,0.004389491,0.035245231,-0.008983102,0.068598949,0.064082204,-0.051697023,-0.013009315,0.026588938,0.00428579,0.037627494,0.011755393,0.032645946,0.065925052,0.108236706,-0.081039047,-0.001930316,-0.04573675,-0.038526257,0.009385146,0.039595976,-0.137288131,-0.046118234,0.089745923,0.015911484,0.019326099,0.057492457,0.003332275,-0.009169992,0.021840389,0.06107714,-0.080495398,0.137214171,0.03295479,0.029103754,0.077580457,-0.057565375,-0.001033071,-0.070229823,-0.027543225,-0.068020465,0.051060652,-0.08599048,0.082134849,-0.046029368,-0.023941907,0.068813776,-0.081894588,0.030371518
HCP,Financials,0.028745534,-0.026174739,-0.025324886,0.023721101,0.024730857,0.131068042,0.031257816,0.008709757,0.181456076,0.018282044,0.126225631,-0.104968406,-0.006061111,-0.01584103,-0.069967947,-0.118163558,-0.061724403,0.114135938,0.089481012,0.025030234,0.00512158,0.028228351,-0.11846415,-0.021917995,0.141789286,0.051460189,-0.02508085,-0.070192715,0.143495294,0.022079028,0.086542122,-0.252763883,-0.295317227,0.388807242,-0.158710819,-0.182736393,0.007328592,0.268521665,0.072224472,-0.096538802,0.211000123,0.117906349,0.014846479,0.032393113,0.072121412,-0.028628616,-0.085724629,0.028051721,0.139899688,-0.021005035,-0.014813665,0.023777635,0.104948799,-0.013138686,0.006150864,-0.008260231,-0.077157367,0.107097035,0.007050787,0.032412415,-0.003677797,0.039078689,-0.036444424,-0.027536948,0.001632401,0.077290252,-0.059500413,0.143638249,0.014758134,0.076065847,0.002145142,-0.05471029,-0.000504509,0.049177127,0.002146813,0.1012262,0.059401601,-0.020442462,-0.028620317,-0.007161876,0.01967601,-0.002875435,0.026320725,0.049579524,0.019644706,0.067147054,-0.102144356,-0.037724871,-0.042549104,-0.06860279,-0.003407131,0.014669877,-0.113975904,-0.017050094,0.077621796,-0.012229299,0.005182716,0.080815931,-0.002389439,-0.008149568,0.000240824,0.043593497,-0.086286242,0.105607267,0.018181795,-0.016309183,0.06797656,-0.103681701,0.019103702,-0.066280437,-0.038251294,-0.062467889,0.055161116,-0.039647551,0.015816799,-0.005613446,-0.044121579,0.068753579,-0.044148912,-0.173512177
HD,Consumer Discretionary,0.005506592,-0.056631486,-0.051305227,-0.051540209,-0.03179251,-0.005508223,0.061158223,0.032335834,0.019434278,0.019568446,-0.01452803,-0.028452286,-0.057061836,0.033816505,0.019924348,0.011855282,-0.054356563,0.045110708,-0.129267379,-0.034376737,-0.083904545,-0.058700426,0.126430976,-0.122112404,0.059516093,0.021276419,-0.063355492,-0.144804908,0.028128894,0.129838819,-0.067630255,-0.07484491,-0.016182261,0.037610416,-0.069787768,-0.014600616,0.166236558,0.135636385,-0.129799104,0.01353684,0.090337207,0.042016198,-0.013696443,-0.054952188,0.088740084,0.052748305,-0.038764064,0.11619583,0.043559296,0.08497676,-0.042666855,-0.16098162,0.003872931,-0.027850937,0.128916895,-0.028924228,-0.016005011,0.142437709,0.043748074,0.014348764,0.006011518,0.001075627,-0.031784275,0.009469082,-0.036097381,-0.044581627,-0.019386016,0.0901073,0.141746201,0.082347283,0.047868092,0.064666018,0.064158715,0.032516214,-0.041435086,0.081937446,-0.010797959,0.089496288,0.062862944,0.010200469,0.05751768,-0.050000389,0.053621143,0.01419791,0.026235991,0.055242948,0.077890279,-0.013187737,0.018935978,-0.062901019,0.013630843,0.026489221,0.034495959,0.023492841,-0.064060443,0.070328811,-0.019819224,0.003407421,0.009055477,0.00884734,-0.005779661,0.160625649,-0.013972517,0.058389386,0.026753476,0.055080944,-0.007036953,0.095151757,-0.010882814,-0.060590044,0.041503037,-0.007502045,0.040729232,-0.009862302,0.013159049,0.063752868,0.077591815,-0.009511713,-0.033433241,-0.006404059
HES,Energy,0.026129135,0.002094087,0.040637713,0.076055953,-0.002074623,-0.136251262,-0.09322962,0.02172811,0.176141556,-0.001269121,0.10440189,-0.014327926,0.049607168,0.016833266,0.038090892,-0.011697762,0.031197283,0.015270795,0.094218404,0.069069209,0.007074184,0.408052101,-0.093834821,0.027903549,-0.051637581,0.152577484,0.157603434,0.036173824,-0.203780637,0.033930316,-0.20347928,-0.25376676,-0.088655318,0.063231564,0.031718048,0.015697368,0.033165644,0.035807997,0.211706074,-0.203981213,0.013202688,-0.111325373,0.062853579,0.028126658,0.048325999,0.031926831,-0.063550183,0.007527093,0.058711023,0.006976194,-0.167683356,-0.035245713,0.076274657,-0.080937456,0.153695705,0.050307766,0.099498091,0.070605386,0.079675989,0.031547328,-0.021537611,0.00572988,-0.083816917,-0.048556743,-0.082208364,-0.15424112,-0.115321232,0.194424355,0.01414787,-0.049823537,-0.038421778,0.144113928,-0.096499964,-0.111565795,-0.164660167,0.014711904,0.092490176,0.06407507,0.067557159,-0.028970065,-0.048266186,0.057908996,0.241085225,-0.012024069,0.086543196,0.007545174,-0.057665201,-0.011691062,0.115384615,-0.007031069,0.018703873,0.054956424,-0.001108151,0.024564843,-0.089933686,0.060702481,0.04277798,0.075123646,0.025727457,0.078525432,-0.003222558,0.024835235,-0.066138614,-0.097189736,-0.143410843,0.021306046,-0.077879544,0.090645066,-0.096030884,0.122955587,-0.123572221,-0.004465659,-0.118069131,0.021302216,-0.125894866,0.10627825,0.058485789,-0.182737694,-0.121900863,0.053649032
HIG,Financials,-0.024346502,0.136414833,-0.01853769,-0.036788886,-0.000588953,0.021003289,0.008140184,0.003574729,-0.018914292,0.083662091,0.018142066,-0.000545539,0.018980998,0.059736934,0.023000481,-0.046039789,-0.075484386,-0.029390955,0.039716807,0.042633261,-0.002119496,-0.080438566,-0.071370488,-0.125969772,0.083380172,-0.073828886,0.002358237,-0.087281984,-0.002048035,0.001592779,-0.357942437,-0.744313924,-0.22979667,1.1006427,-0.208634805,-0.575085656,0.343589034,0.547291588,0.39638059,-0.193460215,0.37908398,0.391276499,0.127714266,-0.076227519,-0.009354806,-0.060912472,0.011388161,0.007837673,0.157165134,-0.012105088,-0.128757702,-0.10711702,0.067879858,-0.153406258,0.11951187,0.032382403,-0.076580139,0.166008343,0.031562522,0.051788456,-0.096916531,0.068561751,-0.084796627,-0.002647022,-0.111361997,-0.193235255,-0.155093769,0.218075954,-0.006746294,-0.072405886,0.049756092,0.169960038,0.027723699,-0.030175347,-0.174996511,0.078997401,-0.070622606,0.08170348,0.087761187,0.103097818,-0.027272182,0.051667029,0.078953132,-0.056729682,0.107045417,0.0847557,0.107190787,0.005194805,-0.01025641,-0.05158603,0.033887076,0.080821071,0.056956454,0.012293909,-0.078947317,0.051389243,0.013214564,0.011847616,-0.030769175,0.028727376,-0.050319737,0.08746695,0.002421959,0.063692638,0.037949182,0.013122648,-0.072484432,0.05214485,0.020996119,-0.022302182,0.000973971,0.006537555,0.115673395,-0.039506668,0.019826242,0.011147497,-0.016803081,-0.053571409,-0.058354772,0.05643341
HOG,Consumer Discretionary,-0.013036546,-0.025719415,-0.0192796,0.107502363,0.031855519,0.040141442,0.066238131,0.088959989,0.071511235,-0.039697076,-0.024124934,-0.043686802,-0.086922864,0.078809529,-0.03363857,-0.02019394,-0.045455406,-0.061495887,-0.139439093,0.112503873,-0.058996515,-0.025953499,-0.128784265,-0.085319541,0.010217798,0.014303659,0.079419754,-0.116565474,0.056147646,0.055215983,-0.072125809,-0.331330613,-0.30400803,0.046852976,-0.295075942,-0.168874378,0.370339069,0.705165233,-0.229541776,-0.06817173,0.401979042,0.048080832,-0.031592501,0.100793954,0.162808966,-0.143357416,-0.114050558,0.075820655,0.134870202,0.199365274,-0.116530504,-0.247209762,0.228897088,-0.123373746,0.150852746,0.067897511,0.012290544,0.08802531,0.132743128,0.022398076,0.039120397,-0.127635303,-0.009132257,0.108617115,0.058420586,-0.123862797,-0.10560143,0.149940554,-0.018948129,0.061201912,0.113235483,0.045827688,0.04986079,0.064685941,-0.076099412,-0.027866577,-0.061143038,-0.030687501,0.016140999,0.097343029,0.004920951,0.033750977,0.050452024,-0.001944345,0.020457987,0.023796358,0.006559643,0.003472857,0.03140886,0.046223618,0.059017441,-0.007285707,0.042139622,0.034513641,-0.108397207,0.068759051,0.018813155,0.098010193,-0.037297324,-0.018271314,-0.11874557,0.028478997,-0.090198529,0.127509816,0.058001806,-0.054240176,-0.063875023,0.031478159,-0.04436751,-0.073970378,-0.056447293,0.049739158,0.024424512,-0.041880359,0.002007684,-0.098450268,-0.010717957,-0.07367349,-0.104945158,0.083040565
HON,Industrials,0.0452112,-0.012792633,-0.041548214,-0.019426802,-0.036115515,0.004669761,0.049255196,0.032393044,0.019244274,0.055049879,0.01443876,0.018606963,0.017219119,0.187581654,0.068469732,-0.032523528,0.014285862,-0.010054251,0.056198038,0.01224814,-0.054336241,0.093653971,-0.041937223,-0.019289802,-0.019281209,0.044710103,0.008479612,-0.156442817,0.023180316,-0.014038142,-0.18196301,-0.262750634,-0.052245193,0.195270789,-0.004251917,-0.161108108,0.049734119,0.127610622,0.072411419,-0.067162797,0.098132339,0.057734797,0.0139105,-0.031530032,0.07712889,0.012904155,-0.024487799,0.040990801,0.124471663,0.043726726,-0.098591133,-0.076468334,0.1005361,-0.098920139,0.110380121,0.066033804,0.067190689,0.054950324,0.046925508,0.03494892,0.02857601,0.021518382,-0.029381979,0.00404213,-0.105936366,-0.110581036,-0.077711384,0.204133195,0.074706183,0.008160908,0.050830275,0.022267844,0.028475459,0.000825802,-0.072686658,0.029515831,0.038253928,0.010039213,0.022059156,0.015735908,0.009753771,0.030052343,0.058439085,0.023507647,0.079902411,-0.022476071,0.079174231,0.012347251,0.038943151,-0.050137281,0.032322215,0.04330574,0.020053072,0.032662748,0.002968382,0.035185782,0.000539349,-0.002683843,0.003447161,-0.003751404,-0.015650112,0.037929188,-0.021643171,0.036334264,0.029298701,0.013387424,-0.024351248,0.042710754,0.014886155,-0.030081739,0.025994477,-0.021682835,0.02010099,-0.054751477,-0.023613126,0.090141452,0.006584681,-0.00317615,0.015548061,-0.008317016
HOT,Consumer Discretionary,0.068965899,0.044610964,0.059884998,-0.014852877,-0.131970215,0.024592841,0.064877142,0.037217415,0.07434734,-0.018480286,0.001922699,0.04359534,-0.014436894,0.011468969,0.072575447,-0.084210089,-0.063903001,-0.021631264,0.00696911,-0.062243186,-0.046038888,-0.158489412,0.037892277,0.044984442,0.097075186,-0.001914508,-0.069674509,-0.153846512,-0.135585209,0.052172745,-0.237811766,-0.191284717,-0.250334823,0.133736019,-0.220104845,-0.214863309,0.133042164,0.680871801,0.164754094,-0.110754596,0.104253198,0.241965726,0.121089306,-0.114566514,0.118055302,0.139260127,-0.098675428,0.154834788,0.205379736,0.159609207,-0.159157146,-0.080638586,0.161043323,-0.057326565,0.101882139,0.021892454,0.042536726,0.04969459,-0.037877112,0.023793511,-0.046557297,0.008466917,0.018365944,-0.078717241,-0.020473636,-0.203935742,-0.12415563,0.272888262,0.00782294,0.023279054,0.102336148,-0.014447712,0.047151292,0.049416069,-0.101206552,0.033131557,0.012899299,0.0111666,0.049222025,-0.108628368,0.037463393,0.081478014,0.061841423,-0.023304742,0.066555184,0.01400913,0.066916238,-0.078377199,0.035373298,-0.042527718,0.025146513,0.107067714,0.005535345,0.067302457,-0.059778506,0.103143799,-0.024390221,-0.043310046,0.043927312,0.011514368,-0.053578099,0.060461615,-0.015033191,-0.073371193,0.030793333,0.030769205,-0.116932503,0.114920176,0.038944841,0.030946311,-0.039907136,-0.023012096,-0.028368795,-0.106066245,-0.050963595,0.197451373,-0.100538459,-0.034559684,-0.086720467,0.116297868
HP,Energy,0.051368363,0.03594008,-0.077656194,-0.080699825,-0.079468919,-0.112377807,-0.066153067,0.039896256,0.106097545,-0.075613528,0.109830802,-0.012523036,0.128025306,0.062581086,0.051605291,0.040589372,-0.085753327,-0.044093293,0.038608725,-0.036913016,0.110468512,0.159954782,-0.019948732,0.14070104,0.055953906,0.131151681,0.183305841,0.15035181,-0.17829443,-0.035690838,-0.209196748,-0.19858849,-0.248977059,-0.068467937,-0.014078078,0.074344708,0.003524925,0.395321362,0.136531427,-0.144764006,0.103370897,-0.043700364,0.188443023,-0.038694137,-0.014738822,0.048069551,0.028739825,-0.03544912,-0.058897126,0.053366959,-0.076489617,-0.011087775,0.109076287,-0.106508905,0.074387017,0.045743866,0.052884366,0.048152077,0.196130883,0.103367317,0.045365717,-0.043120997,-0.052883296,0.057224653,0.041974995,-0.193353748,-0.288041553,0.340045837,0.130192956,0.026377082,0.02421551,-0.031517163,-0.124371426,-0.050685463,-0.113807528,-0.027523308,0.076087387,-0.02440422,0.041767058,-0.003122317,0.094490409,0.065690778,0.115583462,0.030749115,-0.078955099,-0.037930138,0.069855364,0.005460093,-0.001579529,-0.026409251,0.077512031,0.12538091,-0.008243161,0.087710204,0.048719525,0.12063092,0.121351128,0.006298055,0.022695516,0.056505904,-0.091095729,-0.003887692,-0.065590941,-0.114081633,-0.203230585,-0.02119627,-0.111310002,0.105323887,0.01506117,0.139246036,-0.060859533,-0.035078171,-0.178546007,0.027153994,-0.169420099,0.167185255,0.041666704,-0.07433015,-0.047083135,0.069668841
HPQ,Information Technology,-0.009926608,-0.016665282,-0.009802111,-0.008554854,0.012043767,0.158693378,0.005778067,0.051303694,0.011791523,0.045444742,0.053593738,-0.075117767,0.040367701,0.043596231,0.08613985,-0.02364284,0.028155733,0.072110344,0.014909598,0.036940725,-0.002731819,-0.000833901,-0.131933689,0.092278547,-0.035328259,0.003687298,0.013375566,-0.056458468,0.028505458,0.051339291,-0.020087302,-0.166811936,-0.072798982,0.07104572,-0.042206687,-0.146708365,0.124030226,0.145775371,-0.043671112,0.116387098,0.114689441,0.034817038,0.058512114,0.010846425,0.034577547,0.045201911,-0.082018712,0.073463922,0.050144804,-0.026976126,-0.115488057,-0.053611437,0.067670134,-0.174715586,0.082876871,0.019899807,-0.003793451,-0.008255921,0.0800002,-0.051867938,-0.058918393,-0.017039838,-0.082822491,-0.017892836,-0.034522082,-0.266497906,-0.138564488,0.174600321,0.080312125,-0.055705636,0.063450753,-0.102373761,-0.055669629,0.035997364,-0.082052807,-0.075500756,-0.091087556,-0.076960693,0.018988463,-0.193603394,-0.064121159,0.090932405,0.113271811,0.208761181,0.197569571,-0.131900878,0.195803578,0.021923025,0.028056112,-0.13377278,-0.066696226,0.163245879,0.116326449,0.02716586,0.040172205,0.028217483,0.105946689,0.023529444,0.0114734,0.009289782,0.049513796,0.075573024,-0.066578875,0.013845805,0.084096616,0.042337662,-0.098102798,-0.039161612,-0.105625721,0.035164868,0.006024127,-0.101765944,0.006264458,-0.08270674,-0.06498726,0.056426295,0.005613472,-0.062549485,-0.16148532,0.107772021
HRB,Financials,-0.024476602,0.050578318,-0.003949904,0.056414101,-0.044502222,-0.076512335,0.047301701,0.010621045,0.095306296,-0.015294009,0.051194003,-0.11883759,-0.01521811,0.076522261,0.050110773,-0.008973219,-0.145734776,-0.005513435,0.07563073,-0.005479109,-0.10073612,-0.035492715,0.037779661,-0.032673871,0.127509271,0.056087681,0.069564973,-0.073015572,0.147798215,0.051418484,-0.128839706,-0.14571805,-0.043496435,0.234892433,-0.101737621,-0.064186622,-0.018824905,-0.157952691,-0.058672449,0.175674364,-0.019401357,0.031664243,0.083967147,-0.00109116,0.106753827,0.111203045,-0.054870552,-0.198331709,0.031042483,0.024051375,-0.123771547,-0.007338721,-0.005710109,-0.188090061,0.009017473,-0.100077479,0.057788684,-0.054684671,0.028807112,0.204761989,0.118615356,0.024877409,-0.072248344,0.000776091,-0.06840758,0.001326693,-0.11123906,0.155827189,0.054327602,0.051320362,-0.01741467,-0.010910476,0.023944582,-0.105902989,0.040132798,0.074786146,0.003106252,0.026593456,0.060641279,0.017827121,0.011207333,0.035519976,0.207320811,0.083331862,0.192509874,-0.059403808,0.061188403,-0.045889325,0.128094726,-0.118445989,-0.056950831,0.0440529,-0.022775122,0.040114649,0.048637461,0.042504086,-0.036079151,-0.065131579,0.047116735,0.125965737,-0.023404284,0.042275446,-0.080367762,0.0456311,0.037951219,0.001784682,0.014501272,-0.005532848,-0.060907815,-0.055,0.044781,-0.066729619,0.11337796,0.022542831,0.048060219,0.027862014,-0.016353888,-0.098999186,0.040329942,-0.027218877
HRL,Consumer Staples,-0.024607305,-0.001520673,0.071809731,0.031974998,0.020585995,-0.027627737,-0.021207554,0.004490143,0.043049401,-0.011375775,0.01260103,-0.036441303,0.023946067,0.026606566,-0.01992429,-0.004538021,-0.082354502,0.038808836,0.009879965,0.02147667,0.095369196,0.024803295,-0.034490835,0.052731076,0.018314339,-0.054378165,-0.039567108,-0.083533824,0.061232164,-0.011354375,0.004444963,-0.208789042,-0.064693989,0.171074167,-0.040889886,0.073784863,0.00603179,0.008030245,0.11179173,-0.011170855,0.045374275,0.018202842,-0.036135875,0.03761949,0.025979905,0.024218285,0.009608892,0.057641724,0.02091058,-0.026728513,-0.027859527,0.025057217,0.068646461,-0.00161771,0.02697057,0.031235504,0.06686919,0.037210809,-0.03367129,0.129016646,0.014563162,0.05855343,-0.0057687,0.018783459,-0.020071236,-0.058660911,-0.019896233,0.099060276,0.045818386,-0.022994608,-0.027000195,-0.01247623,0.035448489,-0.009339331,0.030637203,0.02771492,-0.074666379,0.027133164,0.021627459,0.014013861,0.052524767,0.002574909,0.10348497,0.074463499,0.103720415,0.003927814,-0.032501376,-0.027687914,0.096325987,-0.029742389,0.005970862,0.034761881,0.037327141,0.003331808,0.007315407,0.044004399,0.048297872,-0.033049493,0.032305456,0.005296354,-0.084546948,0.125721901,0.012610818,0.045577947,-0.014664879,-0.01772253,-0.018021453,0.160682365,-0.02837122,-0.043975375,0.052225082,-0.014338171,0.045928245,0.039999966,0.053761633,0.063444632,0.103387272,0.045616887,0.027603885,-0.472449777
HRS,Information Technology,0.041168655,-0.018987489,-0.1256826,0.0131754,0.093829957,-0.025999679,0.012523956,-0.039694022,-0.013554823,0.092833565,0.090868944,-0.040655664,0.058523833,0.009223154,-0.025860663,0.110274099,-0.002364123,0.11334921,-0.045854004,0.046426539,0.044537101,-0.013567314,-0.127097453,-0.10451653,-0.003483609,0.109512299,0.223033315,-0.127142158,-0.03405546,0.08329897,-0.129374215,-0.217401155,-0.023030645,0.122311795,0.134137508,-0.130293852,-0.167731586,0.068434017,0.07713712,-0.09662046,0.089391361,0.102221173,0.085351001,0.117175679,0.054352092,0.078875845,-0.100627441,0.061181505,0.047606174,0.080973978,-0.083367435,-0.105262175,0.071722619,-0.073363899,0.037892925,0.012781317,-0.014931433,0.007780623,0.019490131,0.00279367,0.063616335,0.062824337,-0.068686978,-0.08446843,-0.117620235,-0.003464878,-0.149630474,0.116363682,-0.019096801,0.017488058,0.116428964,0.058964435,0.035856478,0.009088415,-0.087328613,0.07015005,0.004819439,0.131573147,0.098919335,-0.105797657,0.038164561,0.036889409,-0.073406226,0.044742912,-0.023505774,-0.001943176,0.100937958,-0.019510253,0.149758454,-0.012726621,0.0345429,0.04945796,0.040483903,0.080315611,-0.004164886,0.064609234,0.001780159,0.003685966,0.053313393,-0.019417476,-0.101710566,0.049081497,-0.068200952,0.049140823,0.028264004,0.003072654,-0.07214929,0.150133237,0.013903218,0.02216558,-0.019190245,-0.037662589,0.06977948,-0.071661631,-0.030098065,0.084121101,0.048297527,0.04184148,0.00659721,-0.093633885
